,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
892,제과 및 제빵기능사 취득과정,에프비아이제과제빵커피학원,44,1196270,20,35.3,36,경기,고양시
893,제과디저트 실무과정,한국호텔관광실용전문학교,60,1223460,20,69,34,경기,안산시
894,제빵기능사 자격증 취득과정(필기+실기),한국음식문화직업전문학교,27,734070,18,54.3,34,경기,성남시
895,제과기능사 자격증 취득과정(이론+실기),올리브요리제과커피학원,38,774850,15,,33,경남,창원시
896,"케이크데코레이션과 디저트실무(버터플라워,앙금플라워 포함)",경기외식직업전문학교,45,1223460,15,51.4,34,경기,수원시
897,제과기능사 제빵기능사 자격증 취득과정(이론+실기),뉴브레인직업전문학교,28,1141890,15,,33,서울,구로구
898,제과 카페디저트 실무반,한주요리제과커피직업전문학교,28,761260,14,50,35,경기,부천시
899,제과제빵기능사취득과정(이론+실기),김상엽제과제빵학원,42,1141890,10,31.3,35,서울,도봉구
900,제과제빵자격증대비반(이론/실기),수영제과제빵직업전문학교,45,1223460,24,50.6,32,부산,수영구
901,제과제빵기능사취득과정,(주)한국외식조리직업전문학교 연수점,70,1427370,27,52.5,33,인천,연수구
902,(실기)제과.제빵기능사+케이크 데코레이션 과정,엠제빵커피학원,43,1169080,18,25.9,37,울산,남구
903,떡 제조기능사 자격 취득과정(이론+실기),이화푸드조리제빵학원,20,543760,18,49.1,35,대전,서구
904,제과기능사 자격 취득과정(이론+실기),마산제과제빵전문학원,30,611730,20,30.5,35,경남,창원시
905,제과제빵 자격증과 천연발효빵,종로호텔제과직업전문학교,60,1631280,20,48.3,36,서울,종로구
906,"20_디저트(마카롱,타르트,쿠키)와 바리스타 자격 취득",한국조리사관직업전문학교,15,679700,20,42.1,29,서울,금천구
907,제과디저트 및 커피음료 실무과정,둔산음식나라조리제과커피학원,39,990000,11,47.7,37,대전,서구
908,제과제빵 실기 자격증취득 및 케익데코,한솔제과제빵커피바리스타학원,54,1087520,20,40.4,35,서울,종로구
909,제과기능사실무과정,수원외식관광직업전문학교,32,870010,15,80.3,40,경기,수원시
910,제과제빵 케이크 현장실무(제빵기능사+제과기능사+케익데코),간석외식직업전문학교,60,1631280,15,38.5,25,인천,남동구
911,케이크디자이너 자격증취득하기,궁전요리제빵미용직업전문학교,36,958370,18,60.7,32,전북,전주시
912,제과 및 제빵기능사 자격증 취득(실기)과정,군산명문요리직업전문학교,35,944780,20,,41,전북,군산시
913,제과제빵기능사취득(실기)과정,명성요리제과제빵학원,40,1087520,16,,41,전북,군산시
914,케이크디자이너 및 초콜릿마스터 자격증취득,한국제과직업전문학교,45,1223460,20,46.2,32,서울,영등포구
915,케이크데코레이션과정,대구제과제빵커피학원,40,1087520,18,47.1,31,대구,중구
916,제과제빵기능사 및 케이크디자이너 자격증취득,현대제과제빵요리전문학원,48,1604090,18,38.8,38,울산,남구
917,"(이론+실시) 제과,제빵기능사 자격취득",뉴영남요리제과제빵아카데미,49,1332210,9,25,29,경남,진주시
918,제과제빵기능사취득과정,(주)한국외식조리직업전문학교 연수점,70,1427370,27,52.5,33,인천,연수구
919,제과&제빵자격증취득및 취업과정,한국외식제과직업전문학교,55,1495340,18,44.9,,대구,중구
920,제과제빵 기능사 및 케익데코 디저트 과정,서울호텔제과제빵요리직업전문학교,56,1712840,20,50.7,31,서울,광진구
921,제빵기능사 자격 취득과정(이론+실기),마산제과제빵전문학원,30,815640,20,30.5,37,경남,창원시
922,제과기능사+제빵기능사취득과정(이론+실기),제일요리아카데미학원,42,1141890,10,,43,강원,춘천시
923,제빵 제과 자격증 취득과정,통영제과제빵커피전문학원,44,1325410,16,,,경남,통영시
924,떡제조기능사취득과정,논현요리제과커피학원,25,679700,18,27.3,38,인천,남동구
925,제과제빵 자격증과 케이크데코,종로호텔제과직업전문학교,60,1631280,20,48.3,31,서울,종로구
926,제빵자격증취득과정,한국호텔직업전문학교,22,598130,20,,41,서울,서초구
927,케이크와 디저트 양성반,종로호텔제과직업전문학교,25,679700,16,48.3,34,서울,종로구
928,제과기능사 취득과정(이론+실기),경기제과제빵학원,25,679700,18,,32,경기,남양주시
929,"제과제빵 기능사 자격증 취득,취업과정(필기+실기)",서울현대직업전문학교 디지털구로캠퍼스,27,1101110,20,61.6,34,서울,구로구
930,천연효모발효빵,신사제과제빵학원,15,509770,10,23.9,42,서울,강남구
931,제과제빵기능사 자격취득과정 (이론+실기),이화푸드조리제빵학원,48,1305020,16,49.1,39,대전,서구
932,제과제빵기능사취득과정(이론+실기),한국호텔관광실용전문학교,64,1305020,20,69,37,경기,안산시
933,제과기능사취득 및 실무 케이크 (실기) 과정,마에스트로제과제빵학원,30,815640,20,,40,인천,남동구
934,제과제빵 기능사 자격취득 및 제과디저트,대전음식나라조리제과제빵학원,60,1427370,16,36.7,34,대전,중구
935,제과디저트케이크현장실무과정,(주)한국외식조리직업전문학교 연수점,60,1223460,27,52.5,43,인천,연수구
936,제과기능사 자격증 취득과정(필기+실기),한국음식문화직업전문학교,25,679700,18,54.3,34,경기,성남시
937,"제과기능사,제빵기능사(이론+실기)자격취득과정",월드호텔요리제과커피학원,22,829230,12,93.3,37,경기,수원시
938,베이커(제빵)양성과정,한국산업연수원충북직업전문학교(주),35,1427370,20,,,충북,청주시
939,제과제빵기능인 양성과정,한국제과제빵커피학원,32,1305020,16,,27,경남,창원시
940,"제과제빵디저트실무과정(발효빵,초콜릿,케이크,타르트,마카롱,쿠키)",쇼콜라띠에제과제빵직업전문학교,60,1631280,18,54.3,34,경기,수원시
941,제과제빵기능사 취득(실기+이론) & 디저트전문가 양성,현대제과제빵요리전문학원,48,1631280,18,38.8,45,울산,남구
942,제과제빵기능사 자격증과정(이론+실기),제천제빵커피학원,50,1452600,18,,,충북,제천시
943,제과 및 제빵기능사 취득과정,에프비아이제과제빵커피학원,44,1196270,10,35.3,31,경기,고양시
944,제과기능사취득[이론+실기],부천조리직업전문학교,37,761260,20,47.8,38,경기,부천시
945,제과제빵기능사 자격증 취득과정(이론+실기),남경성요리제빵커피직업전문학교,50,1459400,18,67.6,33,강원,원주시
946,제과제빵 기능사 자격증 취득과정,아트요리제과제빵바리스타학원,60,1631280,20,,,울산,중구
947,카페 디저트 마스터반,종로호텔제과직업전문학교,20,407820,20,48.3,31,서울,종로구
948,베이커리자격증(제빵+제과),한솔요리커피제과제빵아카데미,50,1359400,20,47.8,36,서울,노원구
949,제과 및 제빵기능사 자격 취득과정(이론+실기),이성실요리커피제빵학원,45,1223460,12,31.7,27,대구,북구
950,제과제빵자격증취득 및 케이크데코레이션기초과정,연산국제제빵커피학원,55,1495340,16,32.6,27,부산,연제구
951,제과제빵기능사취득,몽상가인직업전문학교,30,815640,18,35.5,34,충남,천안시
952,제과기능사&바리스타 2급 자격취득과정,목포국제직업전문학교,60,1223460,12,45.7,36,전남,목포시
953,디저트실무반,음식나라조리학원,34,897200,12,38.1,25,전북,전주시
954,제과자격증취득과정,한국호텔직업전문학교,22,598130,20,,33,서울,서초구
955,제과제빵기능사 취득과 케이크 데코레이션,의정부 직업전문학교,55,1495340,18,42.6,31,경기,의정부시
956,"제과제빵자격증과정(이론,실기)",은성제과제빵커피학원,55,1495340,12,42.9,24,경남,김해시
957,천연발효건강빵,종로호텔제과직업전문학교,24,489380,20,48.3,38,서울,종로구
958,떡 제조기능사 자격 취득과정(이론+실기),이화푸드조리제빵학원,20,543760,18,49.1,,대전,서구
959,제과제빵기능사 자격증 취득과정,아시아요리학원,50,1189470,15,,36,광주,남구
960,제빵기능사(이론+실기),음식나라조리학원,38,774850,18,30.8,34,대구,달서구
961,제과제빵자격증취득(이론+실기),한국외식제과직업전문학교,50,1359400,18,44.9,,대구,중구
962,천연발효 건강빵과 카페 디저트,한양요리제빵직업전문학교,25,679700,18,45.8,35,경기,구리시
963,제과제빵자격증/취업반,봄뜰제과제빵학원,60,1631280,12,50,27,부산,사하구
964,제과제빵기능사취득,(주)한국외식조리직업전문학교,80,1631280,26,56.1,25,인천,부평구
965,디저트_케이크 실무양성과정,(주)상록호텔조리직업전문학교,40,951580,20,60.5,45,인천,계양구
966,제과제빵 현장실무(제빵기능사+제과기능사),간석외식직업전문학교,45,1223460,20,38.5,31,인천,남동구
967,제과기능사 자격증 취득과정(필기+실기),한국음식문화직업전문학교,34,679700,18,54.3,34,경기,성남시
968,제과.제빵기능인 양성과정,부산제과기술학원,60,1631280,18,52.1,35,부산,부산진구
969,제과제빵기능사 취득(이론+실기),라임요리제과제빵학원,46,937980,15,45.9,33,대구,북구
970,초콜릿과 디저트 기초반,종로호텔제과직업전문학교,20,407820,16,48.3,27,서울,종로구
971,제빵&제과기능사 자격증 취득,궁전요리제빵미용직업전문학교,45,1223460,18,60.7,32,전북,전주시
972,제과제빵기능사 취득(이론+실기),라임요리제과제빵학원,46,937980,15,45.9,,대구,북구
973,제과제빵 실기 자격증취득 및 케익데코,한솔제과제빵커피바리스타학원,40,1087520,20,40.4,43,서울,종로구
974,제과기능사 취득(실기),김천요리제과직업전문학교,28,570940,12,36.4,52,경북,김천시
975,제과제빵기능사 취득과정(이론+실기),엠제빵커피학원,43,1169080,18,25.9,36,울산,남구
976,케이크 데코 및 디저트 실용과정,궁전제과(주)광주제과기술학원,60,1223460,15,48.5,,광주,북구
977,제과기능사+제빵기능사취득과정(이론+실기),제일요리아카데미학원,42,1141890,10,,,강원,춘천시
978,제빵기능사 자격취득(이론+실기),(재)호남직업전문학교,19,1019550,20,,,광주,동구
979,제과 및 제빵기능사 취득과정,(주)상록호텔조리직업전문학교,69,1631280,30,60.5,33,인천,계양구
980,"제과제빵기능사 취득과정(필기,실기)",목포국제직업전문학교,50,1359400,20,45.7,40,전남,목포시
981,"제빵현장실무과정(천연발효종,특수빵)",김상엽제과제빵학원,32,895010,10,31.3,39,서울,도봉구
982,제과-케익데코레이션 과정,부산제과기술학원,35,951580,16,52.1,36,부산,부산진구
983,"구움과자 디저트과정(마카롱,에클레어,슈,타르트,쉬폰,파운드)",한솔요리커피제과제빵아카데미,26,693290,12,47.8,34,서울,노원구
984,제과제빵 자격증과 케이크데코,종로호텔제과직업전문학교,60,1631280,20,48.3,29,서울,종로구
985,제과제빵기능사 취득과 케이크데코,한양요리제빵직업전문학교,59,1604090,18,45.8,31,경기,구리시
986,제빵기능사 자격증 취득 과정,쿠킹숲제과제빵학원,24,570940,20,,42,전남,여수시
987,케이크 & 디저트과정,한국음식문화직업전문학교,25,679700,18,54.3,36,경기,성남시
988,제과제빵자격취득(이론&실기),한선생직업전문학교,47,958370,10,42.9,37,경기,수원시
989,제과디저트 및 커피음료 실무과정,둔산음식나라조리제과커피학원,38,990000,11,47.7,,대전,서구
990,"제과기능사 취득(실기) 및 카페디저트 실무(마카롱, 타르트, 보틀 케이크)",한국조리사관직업전문학교,22,897200,20,42.1,,서울,금천구
991,"제과,제빵기능사 자격취득과정",new광주직업전문학교(북구),58,1563310,20,,,광주,북구
992,제과제빵 자격취득과정,음식나라조리학원,53,1182670,15,38.1,,전북,전주시
993,제과제빵자격증취득 및 디저트 입문과정,연산국제제빵커피학원,57,1549710,16,32.6,33,부산,연제구
994,제빵기능사 취득(실기),김천요리제과직업전문학교,28,761260,12,36.4,,경북,김천시
995,제과제빵자격증취득반(이론/실기),수영제과제빵직업전문학교,45,1223460,24,50.6,,부산,수영구
996,제과제빵기능사 자격증 취득과정(이론+실기),충주제빵커피학원,50,1459400,18,,46,충북,충주시
997,"맞춤케이크데코레이션(레터링,인형케이크,입체케이크,빈티지케이크)",티니케익아트학원,25,819700,15,37.5,35,서울,성동구
998,제과제빵자격증(이론+실기) 및 케익디자이너,현대제과제빵요리전문학원,50,1685650,18,38.8,,울산,남구
999,앙금플라워데코레이션(떡케이크),티니케익아트학원,25,799700,15,37.5,35,서울,성동구
1000,제과제빵기능사 케이크디자이너 자격취득과 실무과정,둔산음식나라조리제과커피학원,63,1584000,18,47.7,,대전,서구
1001,"플라워케이크마스터 자격증취득 및 양성과정(기초,심화,오브제)",라크렘제과실용전문학교,41,1818000,16,20.8,36,서울,성동구
1002,제과기능사 제빵기능사 실기,신사제과제빵학원,22,937980,16,23.9,34,서울,강남구
1003,제과 제빵 기능사(이론 + 실기)취득과정,국제조리직업전문학원,49,1332210,12,38.1,34,제주,제주시
1004,천연효모발효빵,신사제과제빵학원,15,509770,10,23.9,56,서울,강남구
1005,제과제빵기능사취득,광산음식나라조리학원,54,1264240,10,40,46,광주,광산구
1006,제과제빵기능사 취득 과정,궁전제과(주)광주제과기술학원,60,1427370,20,48.5,,광주,북구
1007,제빵&제과기능사 자격증 취득,궁전요리제빵미용직업전문학교,45,1223460,18,60.7,,전북,전주시
1008,천연발효건강빵,종로호텔제과직업전문학교,24,489380,20,48.3,38,서울,종로구
1009,제과 디저트 실무,신사제과제빵학원,25,509770,10,23.9,36,서울,강남구
1010,제과기능사 자격증반 실업자과정,하이밀제과제빵학원,20,407820,10,,,울산,북구
1011,제과제빵기능사 및 떡제조기능사 취득(이론/실기),전주요리제과제빵학원,62,1672060,18,63.9,,전북,전주시
1012,"20_디저트(마카롱,타르트,쿠키)와 바리스타 자격 취득",한국조리사관직업전문학교,15,679700,20,42.1,,서울,금천구
1013,케이크와 디저트 양성반,종로호텔제과직업전문학교,25,679700,16,48.3,32,서울,종로구
1014,제과제빵기능사 취득과정(이론 및 실기),김지순요리제과직업전문학교,50,1359400,16,31,,제주,제주시
1015,케이크 디자이너 및 디저트 실무 과정,동탄요리제과제빵학원,18,734070,16,,,경기,화성시
1016,제빵및제과기능사(이론+실기),김희진 요리제과제빵바리스타 학원,50,1359400,15,47.1,,강원,춘천시
1017,제과제빵기능사 자격증 취득과정(이론+실기),남경성요리제빵커피직업전문학교,50,1459400,18,67.6,60,강원,원주시
1018,제과기능사취득[이론+실기],부천조리직업전문학교,37,761260,20,47.8,,경기,부천시
1019,제과제빵기능사자격증취득(이론+실기),비앤씨요리제과제빵학원,51,1386580,12,27.3,29,경기,안양시
1020,제과제빵기능사취득과정,(주)씨아이케이한국외식조리직업전문학교(CIK),80,1631280,26,50.9,,경기,부천시
1021,제과제빵실기와 케익데코레이션,한솔요리아카데미 강동,41,1164700,14,47.9,39,서울,강동구
1022,"커스텀케이크(레터링케이크,도시락케이크,숫자케이크&마카롱)",티니케익아트학원,25,869700,15,37.5,31,서울,성동구
1023,제과 및 제빵기능사 취득과정,에프비아이제과제빵커피학원,45,1196270,10,35.3,44,경기,고양시
1024,"구움과자 쁘띠디저트(마카롱,에클레어,슈,타르트,쉬폰,파운드)",티니케익아트학원,25,829700,15,37.5,31,서울,성동구
1025,제과 제빵 기능사(이론 + 실기)취득과정,국제조리직업전문학원,49,1332210,12,38.1,32,제주,제주시
1026,제과카페브런치/케익디자이너,봄뜰제과제빵학원,40,1087520,10,50,,부산,사하구
1027,"제과제빵 기능사 자격증 취득,취업과정(필기+실기)",서울현대직업전문학교 디지털구로캠퍼스,27,1101110,20,61.6,,서울,구로구
1028,제과제빵 자격증 취득과정 (실기),한주요리제과커피직업전문학교,40,1019550,14,50,,경기,부천시
1029,제과제빵 기능사 자격증 취득과정(필기+실기),한국제과직업전문학교,45,1223460,20,46.2,26,서울,영등포구
1030,제과제빵기능사 취득과 케이크 데코레이션,경기제과제빵학원,59,1604090,18,,,경기,남양주시
1031,제과제빵기능사(필기+실기) 및 카페디저트,오산호텔요리제과제빵학원,33,1332210,9,61.8,31,경기,오산시
1032,제빵기능사 자격증 취득과정(필기+실기),한국음식문화직업전문학교,27,734070,18,54.3,44,경기,성남시
1033,"제과기능사&제빵기능사 취득과정(필기,실기)",쇼콜라띠에제과제빵직업전문학교,50,1359400,18,54.3,38,경기,수원시
1034,제과제빵자격취득(이론&실기),한선생직업전문학교,47,958370,10,42.9,,경기,수원시
1035,제과제빵 현장실무(제빵기능사+제과기능사),간석외식직업전문학교,45,1223460,20,38.5,,인천,남동구
1036,제과디저트 및 커피음료 실무과정,둔산음식나라조리제과커피학원,39,990000,11,47.7,,대전,서구
1037,"제과제빵자격증과정(이론,실기)",은성제과제빵커피학원,55,1495340,12,42.9,,경남,김해시
1038,제과(실기)기능사 자격증반,김미연요리제과제빵학원,21,570940,15,,,경기,남양주시
1039,제과 카페디저트 실무반,한주요리제과커피직업전문학교,28,761260,14,50,53,경기,부천시
1040,제과 및 제빵기능사 취득과정,에프비아이제과제빵커피학원,45,1196270,20,35.3,39,경기,고양시
1041,제과제빵기능사 실기 및 케이크데코레이션,한솔요리제과제빵아카데미,40,1087520,28,32.7,35,서울,서초구
1042,제과제빵사 자격증 취득과정,베이커탑제과커피직업전문학교,50,1359400,12,53.6,,경기,의정부시
1043,제과-프랑스디저트전문과정,한국외식제과직업전문학교,20,543760,15,44.9,,대구,중구
1044,제과제빵기능사자격취득&디저트실무,남강직업전문학교,60,1631280,15,61.1,,전남,목포시
1045,제과제빵 자격증 취득과정 (실기),한주요리제과커피직업전문학교,40,1019550,14,50,,경기,부천시
1046,제과제빵기능사자격증취득(이론+실기),비앤씨요리제과제빵학원,51,1386580,12,27.3,40,경기,안양시
1047,베이커리실무자 양성과정(이론+실기),마산제과제빵전문학원,36,856420,20,30.5,,경남,창원시
1048,케이크와 디저트 양성반,종로호텔제과직업전문학교,25,679700,16,48.3,,서울,종로구
1049,제과제빵 기능사 취득과정,전남요리제빵학원,50,1359400,18,,,전남,순천시
1050,제과제빵 자격증과 디저트 과정,종로호텔제과직업전문학교,60,1631280,20,48.3,30,서울,종로구
1051,제과제빵기능사 취득과 케이크 데코레이션,의정부 직업전문학교,55,1495340,18,42.6,53,경기,의정부시
1052,제과제빵기능사 취득 (이론+실기),경남요리제과제빵커피학원,48,1305020,18,38.9,33,경남,창원시
1053,케이크데코레이션과정,대구제과제빵커피학원,40,1087520,18,47.1,,대구,중구
1054,제과제빵기능사취득(실기)과정,명성요리제과제빵학원,40,1087520,16,,37,전북,군산시
1055,제과제빵기능사 취득(이론+실기),라임요리제과제빵학원,46,937980,15,45.9,,대구,북구
1056,제과제빵기능사 실기과정,(주)한솔외식창업아카데미,35,951580,20,,47,서울,종로구
1057,제빵(실기) 기능사 자격증반,김미연요리제과제빵학원,21,570940,15,,,경기,남양주시
1058,제과제빵기능사 취득과정,검단직업능력개발학원,50,1359400,16,41.4,34,인천,서구
1059,제과제빵이론과실기,경기외식직업전문학교,55,1495340,15,51.4,,경기,수원시
1060,"제과 베이커리 디저트실무(케익,구움과자)",한솔제과제빵커피바리스타학원,60,1263460,20,40.4,38,서울,종로구
1061,제과-케익데코레이션&디저트실무과정,한국외식제과직업전문학교,34,924390,15,44.9,,대구,중구
1062,"제과기능사,제빵기능사(이론+실기)자격취득과정",월드호텔요리제과커피학원,22,829230,12,93.3,27,경기,수원시
1063,카페제과디저트취업과정,(주)씨아이케이한국외식조리직업전문학교(CIK),60,1223460,20,50.9,,경기,부천시
1064,제과제빵기능사 실기 및 케익데코 디저트 과정,서울호텔제과제빵요리직업전문학교,56,1522520,20,50.7,32,서울,광진구
1065,제과제빵기능자 자격증 취득과정,신현대직업교육학원,48,1629600,10,,,인천,부평구
1066,제과 제빵기능사 및 떡제조기능사 자격취득 (실기)과정,군산명문요리직업전문학교,42,1141890,20,,33,전북,군산시
1067,제빵기능사취득(실기)및 천연발효빵+유럽건강빵과정,한솔제과제빵커피바리스타학원,35,951580,16,40.4,51,서울,종로구
1068,제과제빵실기 한번에 취득과정,한솔요리아카데미 강동,48,1028760,14,47.9,61,서울,강동구
1069,제과제빵사 자격증 취득과정,베이커탑제과커피직업전문학교,50,1359400,12,53.6,41,경기,의정부시
1070,제과제빵기능자 자격증 취득과정,신현대직업교육학원,60,1629600,10,,,인천,부평구
1071,제과제빵이론과실기,국제커피제과직업전문학원,48,1305020,18,,,경기,수원시
1072,제빵기능사 자격증 취득과정(이론+실기),"한쿡외식문화학원(요리,제과제빵,바리스타,조리)",26,618520,18,64.3,48,경기,용인시
1073,제과 및 제빵기능사 자격 취득과정(이론+실기),이성실요리커피제빵학원,45,1223460,12,31.7,,대구,북구
1074,제과기능사 자격증 취득과정(이론+실기),"한쿡외식문화학원(요리,제과제빵,바리스타,조리)",23,618520,18,64.3,37,경기,용인시
1075,케이크디자이너 자격증취득하기,궁전요리제빵미용직업전문학교,36,958370,18,60.7,,전북,전주시
1076,제과디저트케이크현장실무과정,(주)한국외식조리직업전문학교,80,1631280,20,56.1,58,인천,부평구
1077,제과제빵기능사 자격증과정(이론+실기),제천제빵커피학원,50,1452600,18,,,충북,제천시
1078,제빵기능사자격증취득과정(이론+실기),메이필드호텔스쿨,35,713680,20,,55,서울,강서구
1079,제빵&제과기능사 자격증 취득,궁전요리제빵미용직업전문학교,45,1223460,18,60.7,,전북,전주시
1080,제과제빵기능사 자격취득과정,세종제과제빵바리스타학원,40,1359400,20,,,세종,
1081,제과제빵 자격증과 천연발효빵,종로호텔제과직업전문학교,60,1631280,20,48.3,,서울,종로구
1082,디저트 및 케이크 실무양성과정,(주)상록호텔조리직업전문학교,37,870010,30,60.5,,인천,계양구
1083,고급디저트 및 케이크 초콜릿 자격증과정(이론+실기),김상엽제과제빵학원,45,1253840,10,31.3,,서울,도봉구
1084,제과제빵기능사 취득 과정,동탄요리제과제빵학원,40,1277830,16,,,경기,화성시
1085,제과제빵기능사 취득과정,한양요리제빵직업전문학교,40,1087520,18,45.8,,경기,구리시
1086,제과.제빵.케익 데코레이션 기능인 양성과정,부산제과기술학원,47,1916750,20,52.1,,부산,부산진구
1087,케이크데코레이션과 카페 디저트,경기외식직업전문학교,45,1223460,15,51.4,,경기,수원시
1088,제과디저트케이크현장실무과정,(주)한국외식조리직업전문학교 연수점,60,1223460,27,52.5,,인천,연수구
1089,카페디저트 및 초콜릿,오산호텔요리제과제빵학원,20,421410,9,61.8,,경기,오산시
1090,(제과기능사+제빵기능사)자격증 과정,궁전요리제빵직업전문학교,44,1196270,20,48.4,,전북,전주시
1091,제빵-웰빙천연발효빵실무과정,한국외식제과직업전문학교,34,924390,18,44.9,,대구,중구
1092,제빵기능사 자격취득 과정(이론+실기),광양요리제과직업전문학교,40,951580,10,82.4,,전남,광양시
1093,제과-케익데코레이션&디저트실무과정,한국외식제과직업전문학교,34,924390,15,44.9,,대구,중구
1094,제과디저트 및 커피음료 실무과정,둔산음식나라조리제과커피학원,38,990000,11,47.7,,대전,서구
1095,베이커리자격증(제빵+제과),한솔요리커피제과제빵아카데미,50,1359400,20,47.8,39,서울,노원구
1096,"구움과자 디저트과정(마카롱,에클레어,슈,타르트,쉬폰,파운드)",한솔요리커피제과제빵아카데미,26,693290,12,47.8,34,서울,노원구
1097,제과제빵기능사 취득과정,(주)세일직업전문학교,33,1345800,20,52.9,33,충남,천안시
1098,제과제빵기능사 자격증 취득과정(이론+실기),충주제빵커피학원,50,1459400,18,,,충북,충주시
1099,제과제빵기능사취득과정,(주)씨아이케이한국외식조리직업전문학교(CIK),80,1631280,26,50.9,,경기,부천시
1100,"제과 베이커리 디저트실무(케익,구움과자)",한솔제과제빵커피바리스타학원,45,1263460,20,40.4,50,서울,종로구
1101,제과제빵기능사 케이크디자이너 자격취득과 실무과정,둔산음식나라조리제과커피학원,60,1584000,18,47.7,,대전,서구
1102,카페제과디저트취업과정,(주)씨아이케이한국외식조리직업전문학교(CIK),60,1223460,20,50.9,,경기,부천시
1103,제과제빵자격증취득(이론+실기),한국외식제과직업전문학교,50,1359400,18,44.9,,대구,중구
1104,제과 및 제빵기능사 취득과정,에프비아이제과제빵커피학원,45,1196270,20,,,경기,고양시
1105,제과제빵기능사 자격취득과정 (이론+실기),이화푸드조리제빵학원,48,1305020,16,,,대전,서구
1106,제과 & 제빵 기능사 자격증 취득과정_A,다옴직업전문학교,37,1257440,24,,,대구,서구
1107,제빵기능사자격증취득과정(이론+실기),메이필드호텔스쿨,35,713680,20,,,서울,강서구
1108,제과기능사 자격증 취득 과정,라크렘제과실용전문학교,21,856420,16,,,서울,성동구
1109,케이크데코레이션과 카페 디저트,경기외식직업전문학교,45,1223460,15,,,경기,수원시
1110,제과제빵 기능사 자격취득 및 제과디저트,대전음식나라조리제과제빵학원,53,1427370,16,,42,대전,중구
1111,제과기능사(이론+실기),음식나라조리학원,32,652510,18,,,대구,달서구
1112,제빵기능사 자격증 취득과정(필기+실기),한국음식문화직업전문학교,27,734070,18,,,경기,성남시
1113,제빵&제과기능사 자격증 취득,궁전요리제빵미용직업전문학교,45,1223460,18,,,전북,전주시
1114,제과 및 바리스타 자격증취득과정[실기],한국음식문화직업전문학교,34,917590,18,,,경기,성남시
1115,"제과기능사,제빵기능사(이론+실기)자격취득과정",월드호텔요리제과커피학원,22,829230,12,,,경기,수원시
1116,제과제빵기능사 자격증과정(이론+실기),제천제빵커피학원,50,1452600,18,,,충북,제천시
1117,제과제빵이론과실기,경기외식직업전문학교,55,1495340,15,,,경기,수원시
1118,제과제빵기능사(필기+실기) 및 카페디저트,오산호텔요리제과제빵학원,33,1332210,9,,,경기,오산시
